SOURCE_ID,RA,DEC,RA_ERROR,DEC_ERROR,PHOT_G_MEAN_MAG,PHOT_G_MEAN_FLUX_OVER_ERROR,PHOT_G_N_OBS,PHOT_BP_MEAN_MAG,PHOT_BP_MEAN_FLUX_OVER_ERROR,PHOT_BP_N_OBS,PHOT_RP_MEAN_MAG,PHOT_RP_MEAN_FLUX_OVER_ERROR,PHOT_RP_N_OBS,ASTROMETRIC_WEIGHT_AL,ASTROMETRIC_N_OBS_AL,ASTROMETRIC_N_GOOD_OBS_AL,ASTROMETRIC_EXCESS_NOISE,ASTROMETRIC_EXCESS_NOISE_SIG,DUPLICATED_SOURCE,REF_EPOCH,PARALLAX,PARALLAX_ERROR,PMRA,PMRA_ERROR,PMDEC,PMDEC_ERROR,PHOT_VARIABLE_FLAG,A_G_VAL,E_BP_MIN_RP_VAL
4472817905997738112,269.5654100623377,4.590495873115519,0.0239762,0.0293422,13.7006,3637.27,105,14.0892,945.170,10,13.1426,907.865,12,78.3225,107,106,0.00000,0.00000,"F",2015.50,0.964054,0.0313778,0.344295,0.0489609,1.67692,0.0545931,"F",NaN,NaN
4472844848333208576,269.6237528399815,4.931693507083836,0.0410248,0.0420120,15.4462,1893.65,131,15.8945,196.160,15,14.8302,491.689,15,14.7965,132,131,0.00000,0.00000,"F",2015.50,1.06677,0.0455840,13.4984,0.0806235,-12.3956,0.0815707,"F",0.161300,0.0775000
4472837495349546240,269.4792082279451,4.790966256763300,0.0217309,0.0252163,13.4814,4698.08,123,14.1262,580.873,13,12.7187,743.730,12,97.3925,124,124,0.00000,0.00000,"F",2015.50,0.397857,0.0293451,-1.98198,0.0425598,-7.87042,0.0415697,"F",0.537700,0.229000
4472821926087116544,269.6292330705160,4.753277089690324,0.0332557,0.0381606,12.3378,4075.56,134,12.6057,469.058,15,11.9157,1006.46,15,306.078,134,134,0.00000,0.00000,"F",2015.50,1.30354,0.0434442,-6.23468,0.0699323,0.0479653,0.0709234,"F",NaN,NaN
4472817566701234304,269.7370103195050,4.670946523647320,0.0277084,0.0355559,14.0747,3234.18,115,14.6441,545.278,12,13.3647,774.375,12,58.5884,115,114,0.00000,0.00000,"F",2015.50,0.398361,0.0389392,-1.14694,0.0527256,-8.12197,0.0569625,"F",NaN,NaN
4472832410108266368,269.4318053092422,4.715767066095791,0.0414213,0.0898939,15.3211,1660.12,115,15.9118,206.575,10,14.5988,422.127,12,16.7345,116,116,0.00000,0.00000,"F",2015.50,0.601235,0.104202,-5.21692,0.0952306,-10.9252,0.0899189,"F",NaN,NaN
4472826603312005632,269.7355215458779,4.740113937417084,0.0336335,0.0436181,14.9322,2280.99,114,15.3478,329.064,13,14.3492,220.244,12,25.5324,115,113,0.00000,0.00000,"F",2015.50,0.799433,0.0501823,-2.38269,0.0735005,-10.5436,0.0689969,"F",0.506000,0.250000
4472831306295694976,269.4767395742975,4.680599248514914,0.0350538,0.0440570,12.7772,4007.55,120,13.3881,267.431,10,12.0459,791.507,13,201.278,123,123,0.00000,0.00000,"F",2015.50,0.454268,0.0453497,-6.80257,0.0727438,0.106445,0.0731732,"F",0.384000,0.174000
4472833062943293952,269.4760765607368,4.770137686510775,0.0343228,0.0422196,15.2336,1964.50,125,15.6812,335.119,13,14.6324,495.377,13,18.3011,125,125,0.00000,0.00000,"F",2015.50,1.08821,0.0477703,7.73172,0.0681088,-3.50094,0.0701397,"F",0.218500,0.105500
4472857836313968256,269.1711167138185,4.677180868610749,0.0401980,0.0386729,15.3682,1707.06,138,15.8938,216.856,13,14.7016,335.851,15,15.4874,138,138,0.00000,0.00000,"F",2015.50,0.883415,0.0430398,0.747520,0.0721048,-11.8161,0.0718663,"F",0.821700,0.386000
4472820212400681728,269.6284559812900,4.669377900615366,0.0377188,0.0465723,15.4906,1735.77,121,15.9715,244.582,13,14.8443,444.074,13,14.9576,124,121,0.00000,0.00000,"F",2015.50,0.835155,0.0552903,-1.92786,0.0753109,-7.75494,0.0824975,"F",0.704000,0.352000
4472820242461453824,269.6172120431855,4.666297237279937,0.135902,0.152727,15.2344,244.251,115,15.5893,389.110,11,14.5085,485.507,12,1.05598,115,115,0.917091,79.8307,"F",2015.50,-1.29328,0.203616,-2.60691,0.286337,-9.82189,0.317359,"F",NaN,NaN
4472832508888391168,269.4203036654474,4.731613171779069,0.0239384,0.0284981,13.0426,1728.18,121,13.7210,421.102,12,12.2605,610.932,11,141.416,123,122,0.00000,0.00000,"F",2015.50,0.331885,0.0293160,-8.83960,0.0503587,-2.18782,0.0475740,"F",0.567500,0.298800
4472817940357475456,269.5900108255452,4.602760795829003,0.0925783,0.104125,9.86282,478.706,98,11.1482,131.627,9,8.79333,510.959,9,35.8687,98,94,0.146803,6.39965,"F",2015.50,0.328060,0.0713381,-1.78885,0.196281,-1.56445,0.203057,"F",1.39470,0.687000
4472837147453501952,269.3999784726959,4.817883667464956,0.0322241,0.0385191,14.9663,2392.38,131,15.6006,467.326,12,14.2193,471.479,15,24.5206,133,131,0.00000,0.00000,"F",2015.50,0.282033,0.0440311,-0.266229,0.0626437,-5.99187,0.0609654,"F",NaN,NaN
4472838079464746880,269.5261906710240,4.837100165730479,0.0461226,0.0507930,15.3661,1653.57,115,15.9401,281.727,12,14.6518,383.058,13,16.9167,115,115,0.00000,0.00000,"F",2015.50,0.583187,0.0610505,2.13638,0.0849097,7.32217,0.0766254,"F",NaN,NaN
4472835983521061248,269.4524172550673,4.774738121223361,0.0305257,0.0374020,14.9893,2323.49,133,15.6266,346.666,15,14.2270,405.048,15,23.7208,133,133,0.00000,0.00000,"F",2015.50,0.217645,0.0436942,-1.82201,0.0610106,-6.20427,0.0607714,"F",NaN,NaN
4472836528978002176,269.3664726296902,4.773821696908469,0.0458271,0.0501209,15.3683,1870.87,103,15.8826,378.755,9,14.7054,330.992,10,12.7530,104,103,0.130906,1.39424,"F",2015.50,1.50208,0.0526344,-18.7254,0.0895556,-17.1899,0.0934042,"F",0.0940000,0.0460000
4472859515642689024,269.2142041574490,4.720589118406848,0.0348658,0.0356464,14.8860,2571.93,128,15.3482,327.467,13,14.2525,554.733,13,24.4561,131,129,0.00000,0.00000,"F",2015.50,0.691644,0.0405646,-10.2314,0.0637425,-6.95014,0.0632198,"F",NaN,NaN
4472845501168275456,269.4981455917547,4.931105021903904,0.0230476,0.0253519,13.7463,4153.05,150,14.3322,191.066,17,13.0083,402.172,14,76.6563,151,150,0.00000,0.00000,"F",2015.50,0.857521,0.0282765,2.22671,0.0450259,-6.93229,0.0425241,"F",NaN,NaN
4472817257463133952,269.7391221303237,4.664427785488625,0.0422128,0.0553172,15.4625,1636.97,121,15.9850,353.111,10,14.8089,249.928,13,15.3227,124,123,0.00000,0.00000,"F",2015.50,1.11069,0.0617039,-11.7234,0.0794833,-20.9016,0.0821007,"F",0.462000,0.227000
4472827324866521856,269.7485274316396,4.770933620063408,0.0420864,0.0613894,14.8066,2160.48,96,15.1696,334.400,11,14.2757,638.039,10,29.1794,96,96,0.00000,0.00000,"F",2015.50,0.838091,0.0799486,0.462711,0.0874068,-7.36704,0.0790340,"F",0.412300,0.182000
4472820178040936832,269.6286952165864,4.656864384234009,0.0311584,0.0378592,14.9836,1754.96,122,15.7516,260.614,13,14.1305,554.774,13,24.5182,125,123,0.00000,0.00000,"F",2015.50,0.0684196,0.0444266,-4.89844,0.0620382,-7.57733,0.0679997,"F",0.566000,0.271000
4472836430197680256,269.3499556309023,4.765860522351821,0.0416414,0.0416545,15.4820,1828.45,123,15.9166,206.267,13,14.8839,534.390,14,14.2766,125,124,0.00000,0.00000,"F",2015.50,0.608711,0.0464955,-2.50676,0.0797789,-2.53361,0.0736902,"F",0.828000,0.412000
4472840759524296064,269.6909691015293,4.881092384217596,0.0315900,0.0344841,15.1405,1928.03,142,15.7725,405.842,16,14.3934,551.429,16,19.9544,144,143,0.00000,0.00000,"F",2015.50,0.520419,0.0393900,-1.66137,0.0645474,-12.6408,0.0668357,"F",NaN,NaN
4472832513187484544,269.4333942743712,4.738189101212615,0.0281859,0.0339335,14.5032,2857.50,123,15.1467,454.190,12,13.7451,565.157,12,38.0628,123,123,0.00000,0.00000,"F",2015.50,0.348206,0.0372222,-4.25936,0.0580537,-2.27264,0.0568130,"F",NaN,NaN
4472820349839631488,269.6538768859107,4.684394968078220,0.0418492,0.0809852,14.9458,1925.54,98,15.6295,276.376,10,14.1578,364.643,10,25.7890,98,98,0.00000,0.00000,"F",2015.50,0.404069,0.0950728,-3.70521,0.0799489,-6.33246,0.0817395,"F",NaN,NaN
4472844470376440448,269.5339870735924,4.897723345116558,0.0373489,0.0414441,15.3621,1957.25,139,15.8475,232.794,15,14.7280,364.352,14,16.3221,140,139,0.00000,0.00000,"F",2015.50,0.511933,0.0465427,4.60477,0.0744270,0.612963,0.0715161,"F",1.90550,0.968200
4472837770227461504,269.4570369160778,4.811113788220535,0.0362156,0.0414243,12.6674,3618.22,125,13.5152,441.821,14,11.7829,1203.25,14,230.987,125,125,0.00000,6.41981e-16,"F",2015.50,0.447722,0.0464963,1.27843,0.0715482,-7.66257,0.0697943,"F",0.989700,0.472300
4472846222722785792,269.5516389973764,4.989526716659447,0.0201777,0.0214821,13.3229,3073.72,149,14.1527,623.283,17,12.4408,695.540,16,112.534,149,149,0.00000,0.00000,"F",2015.50,0.166278,0.0234957,-6.72518,0.0388130,-13.4076,0.0367853,"F",0.391500,0.191000
4472835914801589888,269.4146715692186,4.755104970784918,0.0343105,0.0380728,14.8486,2495.96,112,15.2772,323.801,12,14.2566,572.653,13,27.5145,114,114,0.00000,0.00000,"F",2015.50,0.505700,0.0418531,-1.77105,0.0697442,-7.95705,0.0653751,"F",NaN,NaN
4472816020512529536,269.7363454839602,4.612598500066902,0.0307214,0.0341767,13.5146,3783.12,125,14.1201,593.989,14,12.7819,880.644,14,97.3235,126,126,0.00000,0.00000,"F",2015.50,0.462222,0.0382461,2.12412,0.0606445,-6.34158,0.0499092,"F",NaN,NaN
4472830142365111296,269.7452251924769,4.858988885746214,0.0219595,0.0256567,13.8783,1516.20,141,14.5168,462.984,16,13.1230,707.538,16,65.9886,142,141,0.00000,0.00000,"F",2015.50,3.37597,0.0288772,10.2052,0.0442450,-14.3283,0.0452947,"F",0.373000,0.177500
4472838663580670720,269.4191690367234,4.836288083091245,0.0325593,0.0367015,14.9174,2469.18,126,15.3325,322.099,13,14.3486,523.430,13,25.4358,126,126,0.00000,0.00000,"F",2015.50,1.02045,0.0420720,-1.23736,0.0623459,3.29589,0.0599900,"F",0.333000,0.171300
4472845707326710784,269.5133639454232,4.956565271931553,0.0322325,0.0349639,14.9392,2674.55,148,15.5825,306.657,17,14.1741,717.616,14,24.3994,149,148,0.00000,0.00000,"F",2015.50,0.110197,0.0392524,-1.69340,0.0628708,-6.09275,0.0589027,"F",0.337700,0.162300
4472816364109912320,269.7618477205677,4.632913346047679,0.0403233,0.0505383,15.4484,1845.38,141,15.7057,319.924,14,15.0135,141.695,14,14.9871,142,141,0.00000,0.00000,"F",2015.50,0.337620,0.0580348,-2.42691,0.0774734,-5.46287,0.0718336,"F",1.28500,0.636300
4472820452918825088,269.6972713278466,4.680176640169730,0.0314188,0.0528854,14.5744,2571.55,113,14.9793,348.767,12,14.0044,492.277,10,36.6393,114,114,0.00000,0.00000,"F",2015.50,1.07846,0.0629295,-11.2254,0.0620066,-30.0947,0.0632061,"F",0.521000,0.261000
4472835846082111232,269.4216627404798,4.751859225397594,0.0290412,0.0351837,14.5435,1970.45,119,14.9888,302.385,10,13.9440,628.138,11,36.1958,121,120,0.00000,0.00000,"F",2015.50,1.32105,0.0386292,3.62783,0.0602593,-1.91327,0.0582681,"F",0.422300,0.210000
4472884430752193664,269.3460102893478,4.857978422767789,0.0388764,0.0540926,15.3133,2154.45,123,15.7383,290.526,13,14.7317,415.715,11,17.2596,124,123,0.00000,0.00000,"F",2015.50,0.698823,0.0638229,-1.35576,0.0757034,-8.62067,0.0737450,"F",0.706500,0.342700
4472893536082553984,269.5159460736451,5.040574861965461,0.0361964,0.0513326,15.0039,2419.40,140,15.7111,466.364,13,14.1858,702.250,16,22.4055,142,140,0.00000,8.64845e-16,"F",2015.50,0.0482124,0.0615422,-2.65876,0.0625205,-0.917812,0.0596062,"F",0.292700,0.118000
4472884465111931264,269.3528887954000,4.864479822921274,0.0364111,0.0508251,15.1215,2246.84,122,15.6022,268.505,13,14.4969,437.204,13,20.7800,123,123,0.00000,0.00000,"F",2015.50,0.663366,0.0600625,0.751484,0.0709680,-6.44709,0.0690025,"F",NaN,NaN
4472883709197686656,269.3101872413660,4.806025359960340,0.0301020,0.0326720,14.4714,2860.71,112,15.1702,218.962,11,13.6729,632.485,12,38.3614,115,114,0.00000,1.92496e-15,"F",2015.50,0.321291,0.0368873,-1.18378,0.0586147,-5.97658,0.0537896,"F",NaN,NaN
4472883915356116736,269.3231381556110,4.821835634228089,0.0306432,0.0376498,13.0516,1868.35,103,13.3817,345.149,10,12.5552,561.379,10,76.1598,104,101,0.0748841,1.26549,"F",2015.50,1.24869,0.0431100,2.24754,0.0596493,-2.41876,0.0533300,"F",NaN,NaN
4472883674837946880,269.3045230980367,4.792167044973286,0.0356869,0.0367487,14.8300,2358.53,113,15.4695,514.043,11,14.0629,534.088,11,27.0946,113,113,0.00000,0.00000,"F",2015.50,0.114170,0.0430998,-6.12641,0.0652642,-0.0331111,0.0599998,"F",0.279500,0.166000
4472886320537801344,269.3938206773365,4.910701623316852,0.0369661,0.0564126,14.9298,2140.67,115,15.3627,395.793,13,14.3346,558.986,12,25.1806,115,115,0.00000,0.00000,"F",2015.50,0.580984,0.0677104,1.79064,0.0700036,-0.501601,0.0672519,"F",NaN,NaN
4472893570442301568,269.4272347166859,4.982469417152167,0.0353292,0.0475511,15.2699,2000.57,137,15.8108,393.523,15,14.5979,550.053,15,17.9995,137,137,0.00000,0.00000,"F",2015.50,1.51210,0.0548671,-8.78551,0.0695174,-16.9027,0.0645412,"F",NaN,NaN
4472887729286781696,269.3942483443907,4.960644637661053,0.0397322,0.0667474,15.3449,1883.58,131,15.7838,279.314,15,14.7411,298.909,13,15.0203,133,131,0.0859191,0.646065,"F",2015.50,0.516639,0.0791100,-0.868685,0.0763337,-7.07746,0.0731567,"F",NaN,NaN
4472886183098847104,269.3809524523924,4.889638163558179,0.0298945,0.0409560,14.4685,256.156,122,14.9713,79.4995,14,13.8164,84.6727,14,39.2607,122,121,0.00000,0.00000,"F",2015.50,1.16707,0.0482783,-2.39247,0.0583189,-10.5441,0.0562115,"F",0.840700,0.418300
4472884258953497984,269.3447205258475,4.838346407409695,0.0496186,0.0681910,15.3226,1370.02,123,15.9980,342.960,13,14.5377,811.648,13,9.14789,124,124,0.220624,4.33836,"F",2015.50,0.0581718,0.0812187,-1.33541,0.0971990,-6.49426,0.0943118,"F",0.520500,0.255500
4472885976940415104,269.3886634514778,4.886844795662558,0.0327805,0.0442482,14.7452,2182.94,114,15.1396,564.974,13,14.1886,558.391,13,29.9813,114,114,0.00000,0.00000,"F",2015.50,0.960337,0.0524956,0.111854,0.0648594,8.54516,0.0631011,"F",0.390000,0.203500
4472886281879694592,269.3785144699356,4.900232855614160,0.0420446,0.0544527,15.3715,2134.00,115,15.9951,175.698,12,14.6137,365.440,10,16.1019,115,115,0.00000,0.00000,"F",2015.50,0.128295,0.0663372,-1.66245,0.0803536,-1.55443,0.0768602,"F",0.418000,0.205500
4472894326356548992,269.4856088927355,5.042910350029235,0.0213046,0.0268861,13.8730,3870.89,157,14.2639,468.879,18,13.3195,839.669,18,66.7481,158,157,0.00000,0.00000,"F",2015.50,1.40798,0.0307810,-6.01716,0.0407984,-4.36731,0.0398824,"F",0.393000,0.200000
4472885117946263680,269.2165845733391,4.858447273827047,0.0398828,0.0435720,15.3934,1498.62,114,15.8555,149.537,10,14.7838,525.618,9,14.6500,115,115,0.0562566,0.253908,"F",2015.50,0.668222,0.0537602,-0.559884,0.0768733,4.89407,0.0787545,"F",0.755000,0.364700
4472886007001745664,269.4025458319263,4.887964796457484,0.0435434,0.0571216,15.3448,1726.38,103,15.9753,189.928,10,14.6008,337.593,10,16.7721,103,103,0.00000,0.00000,"F",2015.50,0.391695,0.0646673,-2.09961,0.0889794,-8.55668,0.0892167,"F",NaN,NaN
4472884396392448896,269.3738042182748,4.852158530852806,0.0359614,0.0493432,15.0936,2091.05,117,15.5285,334.737,13,14.5075,382.157,13,21.2882,122,119,0.00000,0.00000,"F",2015.50,0.968880,0.0582902,3.71848,0.0705995,5.00242,0.0697810,"F",0.384000,0.176000
4472887557488084480,269.3935129133491,4.945482353647937,0.0298737,0.0465425,14.2770,3397.66,123,14.6364,434.029,14,13.7476,409.173,13,47.1327,123,123,0.00000,9.25048e-16,"F",2015.50,0.674673,0.0555764,-4.13866,0.0564486,1.68278,0.0530581,"F",1.20400,0.591000
4472891916878490112,269.2971120099200,5.006133001738595,0.0392497,0.0628504,15.4369,1979.40,114,15.7853,234.625,12,14.9127,343.699,12,15.6903,114,114,0.00000,0.00000,"F",2015.50,0.305420,0.0730718,-8.02046,0.0778037,-6.88296,0.0837439,"F",NaN,NaN
4472887213891007488,269.3627098247642,4.931277895691887,0.0280750,0.0431750,14.5786,2631.85,130,15.2346,422.557,13,13.8052,572.088,14,35.3849,130,129,0.00000,0.00000,"F",2015.50,0.342110,0.0509022,-0.723485,0.0556152,-5.65689,0.0562492,"F",NaN,NaN
4472887694927037184,269.4208426124034,4.968469893189948,0.0379135,0.0489473,15.2980,1891.51,132,15.7322,286.154,15,14.6985,794.315,14,17.4867,132,132,0.00000,0.00000,"F",2015.50,0.862755,0.0565328,2.10528,0.0728208,-14.2514,0.0685339,"F",0.521000,0.260500
4472885938282204928,269.3785554018340,4.869338419952894,0.0263165,0.0359779,13.9888,3393.48,122,14.6888,1045.01,12,13.1901,681.850,11,62.3878,122,122,0.00000,0.00000,"F",2015.50,0.450695,0.0419569,-3.14381,0.0513880,-9.43503,0.0500768,"F",NaN,NaN
4472864119849662208,269.1388191368402,4.825186736979747,0.0499983,0.0560604,13.9885,155.714,134,15.6457,27.9583,12,12.7504,49.4375,12,7.75759,134,134,0.330600,19.1416,"F",2015.50,-0.102447,0.0636452,-2.31766,0.0928872,-3.76369,0.0965094,"T",NaN,NaN
4472887213891008000,269.3640476481938,4.934608834298650,0.0398912,0.0667891,15.4710,1688.68,123,15.9507,332.429,14,14.8423,366.137,14,15.1479,124,123,0.00000,0.00000,"F",2015.50,0.646851,0.0787721,-10.1457,0.0783731,-6.54545,0.0767092,"F",0.900500,0.418500
4472884014136664960,269.2677419294928,4.823405232970425,0.0276053,0.0289535,13.9375,3496.01,105,14.3524,429.921,11,13.3568,535.107,11,63.5077,105,105,0.00000,0.00000,"F",2015.50,1.18783,0.0335129,21.6986,0.0508671,4.26659,0.0516359,"F",NaN,NaN
4472885495904088704,269.3327571681211,4.887388371994234,0.0381066,0.0529659,8.51033,2995.27,127,8.85890,576.219,13,8.03202,535.631,15,196.573,133,132,0.00000,0.00000,"F",2015.50,6.59922,0.0600413,-17.3516,0.0768281,-15.3134,0.0784047,"F",NaN,NaN
4472887110811791360,269.3637457126213,4.924799438594619,0.0368854,0.0514125,12.7226,3124.96,113,12.9998,336.123,12,12.2900,684.638,13,215.759,116,115,0.00000,0.00000,"F",2015.50,1.44788,0.0554848,1.20712,0.0718819,2.13311,0.0723511,"F",0.445000,0.224000
4472887007732577024,269.3525475769734,4.914972927127555,0.0396938,0.0558916,15.4855,1821.01,123,15.9851,240.271,11,14.8466,378.464,13,14.9294,124,124,0.00000,0.00000,"F",2015.50,1.01140,0.0659663,-4.04347,0.0778194,-3.74530,0.0769892,"F",0.356000,0.190500
4472887145171529344,269.3695751684933,4.927026482649609,0.0310927,0.0492999,14.4684,2396.59,116,14.8268,468.341,13,13.9431,704.844,13,39.8801,116,116,0.00000,0.00000,"F",2015.50,0.793321,0.0585705,-3.57159,0.0597632,-4.94898,0.0576027,"F",NaN,NaN
4472893845320219136,269.4094842859535,4.993759720613434,0.0241552,0.0330847,14.0161,3786.36,141,14.3764,587.197,14,13.5035,977.114,15,58.8833,141,141,0.00000,0.00000,"F",2015.50,1.12777,0.0386243,0.142712,0.0479534,2.32106,0.0446273,"F",NaN,NaN
4472884671270364160,269.3481954469710,4.878701020031728,0.0250793,0.0340785,13.2862,3688.00,111,13.6387,549.676,13,12.7753,739.831,13,115.425,113,113,0.00000,0.00000,"F",2015.50,1.24594,0.0368907,-7.68734,0.0481315,-0.121220,0.0480967,"F",0.938300,0.466000
4472884735691393152,269.3394160710571,4.877300278753375,0.0306579,0.0420160,14.6077,2815.59,123,15.0746,416.796,12,13.9634,254.694,10,34.1843,124,124,0.00000,0.00000,"F",2015.50,1.51932,0.0491447,-11.8020,0.0598610,-14.6642,0.0581654,"F",0.327000,0.160000
4472887454409187072,269.3237310758578,4.950853292055394,0.0214682,0.0314310,13.4721,3904.22,130,14.0788,452.174,12,12.7376,407.259,11,99.7836,133,132,0.00000,0.00000,"F",2015.50,0.189899,0.0364184,-0.0821247,0.0424517,-3.30632,0.0428814,"F",0.343300,0.172000
4472887729286784512,269.3990390589624,4.971978555796447,0.0336852,0.0569365,15.0317,2276.56,134,15.5041,244.885,14,14.4142,694.239,12,23.1857,134,134,0.00000,0.00000,"F",2015.50,1.09835,0.0676309,-2.28703,0.0650466,1.70196,0.0618380,"F",0.545300,0.272000
4472888755782323072,269.2694453801726,4.924147331913842,0.0342948,0.0494193,15.2882,2021.58,124,15.7131,197.336,13,14.7019,460.899,12,17.9896,124,124,0.00000,0.00000,"F",2015.50,0.902623,0.0584189,0.468621,0.0679359,-0.359689,0.0754002,"F",0.357000,0.176000
4472887454409186176,269.3297221887178,4.950302506156313,0.0309892,0.0448027,14.9923,1585.01,132,15.6828,311.835,15,14.1999,620.786,14,24.0007,133,132,0.00000,0.00000,"F",2015.50,0.309211,0.0520579,-3.80310,0.0610068,-2.98294,0.0619956,"F",NaN,NaN
4472897276997788416,269.3830194965810,5.045471406543905,0.0355406,0.0459943,15.3086,2196.05,139,15.9131,259.323,15,14.5753,561.037,13,17.2371,139,139,0.00000,0.00000,"T",2015.50,0.116438,0.0529969,-0.518810,0.0705247,-4.67994,0.0649986,"F",0.225000,0.108700
4472884774349589248,269.2550111361767,4.826336121250602,0.0263462,0.0290573,13.0654,3263.59,93,13.6381,521.639,11,12.3598,732.714,12,145.872,97,97,0.00000,0.00000,"F",2015.50,0.390256,0.0332285,-6.70910,0.0533165,-3.13062,0.0542384,"F",0.404700,0.149000
4472894287699101952,269.5104941649054,5.042956848510785,0.0313584,0.0382879,15.0748,1575.78,155,15.5474,352.245,17,14.4551,468.733,15,21.2011,155,153,0.00000,0.00000,"F",2015.50,0.590572,0.0455651,-6.03758,0.0588717,-6.93015,0.0559982,"F",NaN,NaN
4472888760079249024,269.2775103694562,4.922979336265378,0.0383066,0.0523813,15.4388,1926.74,112,15.9395,225.197,13,14.7878,418.088,12,15.5964,116,116,0.00000,9.53770e-16,"F",2015.50,0.685566,0.0632398,-0.596578,0.0739033,-6.52052,0.0811629,"F",1.05600,0.502000
4472885564623569408,269.3239504206518,4.901536602692901,0.0282178,0.0430492,14.6238,2977.84,124,15.2349,216.011,13,13.8884,591.503,13,33.8877,124,124,0.00000,0.00000,"F",2015.50,0.215161,0.0487220,-4.13624,0.0552547,-8.09794,0.0576366,"F",0.497000,0.241000
4472887076452057472,269.3402844851277,4.922139621185827,0.0259198,0.0390614,14.3351,2010.97,132,14.7019,334.532,13,13.8009,615.479,13,43.8154,133,133,0.00000,0.00000,"F",2015.50,1.07171,0.0458429,2.67330,0.0514437,-5.76206,0.0518636,"F",0.262500,0.137000
4472894532514988800,269.4648582259192,5.050726670472740,0.0360777,0.0457621,15.2235,2639.57,137,15.7488,576.426,14,14.5672,379.608,15,18.7103,138,138,0.00000,0.00000,"F",2015.50,0.576413,0.0529392,1.64986,0.0715472,-0.898114,0.0639482,"F",NaN,NaN
4472884018435342336,269.2599652936790,4.812473470127698,0.0301349,0.0315927,14.3042,2940.31,102,14.9399,300.036,10,13.5519,988.440,12,45.2643,105,105,0.00000,1.00486e-15,"F",2015.50,0.213198,0.0366009,-2.38816,0.0555020,-6.20588,0.0563521,"F",0.375000,0.190500
4472888244683176576,269.2383072732129,4.890658413844948,0.0279928,0.0352136,12.9497,1749.20,110,13.6405,533.118,12,12.1638,688.198,11,161.950,115,114,0.00000,0.00000,"F",2015.50,0.311942,0.0405828,3.61056,0.0548758,-1.01049,0.0579837,"F",0.624000,0.277300
4472890718584338432,269.3072490813977,4.978408178055162,0.0290516,0.0417181,14.1067,2375.35,121,15.2564,346.059,12,13.0488,655.744,10,29.9471,122,122,0.121905,2.55324,"F",2015.50,7.67491,0.0492530,-19.4076,0.0574719,3.02147,0.0641706,"F",NaN,NaN
4472888244683176448,269.2404816547051,4.893064038095592,0.0300690,0.0342195,14.8810,2928.23,124,15.3535,400.381,13,14.2470,491.851,12,26.4669,124,124,0.00000,0.00000,"F",2015.50,1.45084,0.0410816,13.7762,0.0558607,-14.8862,0.0601142,"F",0.262000,0.130000
4472888828798728320,269.2697822300077,4.928819349777227,0.0287372,0.0424274,14.7418,2328.39,124,15.2115,339.216,14,14.1227,768.714,12,30.2076,124,124,0.00000,0.00000,"F",2015.50,1.27487,0.0498453,6.57219,0.0572643,-21.5037,0.0634419,"F",0.427500,0.225000
4472894669954107520,269.5595165386627,5.018537230071338,0.0379995,0.0390885,15.4226,1831.30,149,15.9353,335.373,15,14.7672,398.629,15,14.8697,149,148,0.00000,0.00000,"F",2015.50,0.560129,0.0426357,-4.03041,0.0762908,-1.65384,0.0694836,"F",NaN,NaN
4472890821663256832,269.3458363817239,4.976773719928721,0.0247267,0.0382219,13.6095,3140.57,125,14.4007,538.568,13,12.7507,792.413,13,88.6565,126,126,0.00000,0.00000,"F",2015.50,0.230896,0.0448521,0.674049,0.0470420,-5.59635,0.0441009,"F",0.748500,0.362000
4472885835204569728,269.2951664039372,4.926710256762450,0.0304479,0.0438904,14.9531,2539.30,124,15.5404,317.764,14,14.2323,571.710,12,24.9486,124,124,0.00000,0.00000,"F",2015.50,0.114720,0.0517120,-3.89144,0.0603566,-1.14178,0.0678384,"F",NaN,NaN
4472890478066168192,269.3064837732696,4.965472408692668,0.0292917,0.0424099,14.8429,2301.52,124,15.3320,241.665,14,14.1982,454.058,14,27.6757,125,124,0.00000,0.00000,"F",2015.50,0.633750,0.0498839,1.43824,0.0582296,-3.02434,0.0655655,"F",NaN,NaN
4472885289745674368,269.2499697365702,4.888250737182362,0.0317055,0.0362510,15.0585,1772.95,124,15.7228,314.645,13,14.2818,444.044,14,22.5278,125,123,0.00000,0.00000,"F",2015.50,0.163368,0.0435582,-0.350331,0.0592551,-8.22146,0.0638817,"F",0.650700,0.298000
4472890512425907072,269.3145531735902,4.979882249771408,0.0265003,0.0428402,14.1620,2814.28,116,14.5395,208.501,13,13.6115,538.510,13,52.9244,116,116,0.00000,0.00000,"F",2015.50,0.765866,0.0497410,0.930980,0.0524678,-1.08285,0.0566832,"F",NaN,NaN
4472890478066169216,269.3018032359888,4.968724521760126,0.0217987,0.0313236,13.5930,3497.15,121,14.0218,401.873,13,13.0073,755.582,13,89.0154,122,122,0.00000,0.00000,"F",2015.50,1.70131,0.0365578,-6.55455,0.0434899,-6.19289,0.0485190,"F",0.613000,0.308800
4472890856022997888,269.3525701262704,4.986971631427527,0.0440959,0.0631131,15.4102,1619.46,117,15.9626,205.919,13,14.7017,244.871,14,15.9425,117,117,0.00000,0.00000,"F",2015.50,0.0764755,0.0776489,-4.67733,0.0837760,-7.45596,0.0758298,"F",NaN,NaN
